nose length,right_ear length,left_ear length,weight
0.512616414,0.634081709,0.625387597,1
0.512919635,0.633908858,0.626289042,1
0.512651896,0.635331794,0.62725763,1
0.513402095,0.639639834,0.625057697,1
0.514476679,0.639175336,0.620705724,1
0.522478393,0.639157274,0.624726664,1
0.52600084,0.640554774,0.627671881,1
0.525752615,0.637471705,0.629874359,1
0.517293562,0.631774255,0.62494823,1
0.510830578,0.630445698,0.621748133,1
0.525863868,0.630389027,0.632033801,1
0.529090399,0.631334445,0.631658552,1
0.541623836,0.633541667,0.633920578,1
0.559896304,0.652373082,0.646384053,1
0.552169309,0.650572222,0.637939464,1
0.579341472,0.676164951,0.672764041,1
0.626752062,0.712587669,0.721160735,1
0.665917682,0.744146223,0.753101022,1
0.719242351,0.79174255,0.807282473,1
0.73173421,0.802168115,0.825462304,1
0.741303372,0.808526035,0.830360886,1
0.746337637,0.810071063,0.83424217,1
0.693423959,0.770553486,0.808524623,1
0.706628913,0.769624271,0.807854188,1
0.74145795,0.789788092,0.827100235,1
0.771242965,0.807358661,0.833435939,1
0.776507885,0.810271132,0.833881239,1
0.783969419,0.818152507,0.834189692,1
0.771397344,0.817158421,0.826008547,1
0.758112317,0.813118275,0.815919717,1
0.725005793,0.798076055,0.800871107,1
0.708591796,0.786321685,0.790481433,1
0.689998913,0.77936191,0.783646215,1
0.682042157,0.777270556,0.781545795,1
0.678856232,0.775723588,0.778983655,1
0.683831347,0.776743532,0.779467716,1
0.699745612,0.78706958,0.793257911,1
0.689516207,0.781546292,0.78674561,1
0.685874705,0.7824939,0.784391518,1
0.680779473,0.778172022,0.77937762,1
0.67015096,0.772108509,0.774312772,1
0.667782723,0.768786524,0.770453351,1
0.667714425,0.767417763,0.768744776,1
0.668694042,0.767615071,0.769398216,1
0.664339251,0.764879517,0.764988714,1
0.663457777,0.764411984,0.763637748,1
0.66960794,0.768407628,0.767176646,1
0.674042219,0.769293598,0.769359328,1
0.68206646,0.775256312,0.775291792,1
0.678050436,0.769888832,0.770610247,1
0.676654249,0.767188304,0.768948137,1
0.676709315,0.767472328,0.770036203,1
0.690343905,0.77280849,0.77890754,1
0.692531087,0.77425111,0.781452227,1
0.69267096,0.774145226,0.781684568,1
0.693852274,0.775607694,0.783243973,1
0.69860206,0.778892617,0.788274197,1
0.695986776,0.775453498,0.787349087,1
0.692656073,0.772897525,0.787538603,1
0.669368785,0.75132226,0.772861017,1
0.662498077,0.755866443,0.768461617,1
0.636327588,0.74282259,0.760159351,1
0.616140981,0.725743898,0.747138799,1
0.593477351,0.713178237,0.728385986,1
0.57817324,0.710745723,0.717651119,1
0.586962185,0.711966158,0.72757207,1
0.587452284,0.71344586,0.731452083,1
0.59374966,0.708264624,0.736200911,1
0.598645176,0.707642123,0.734888954,1
0.605007812,0.712129297,0.740450403,1
0.610711547,0.715602511,0.74449996,1
0.607359628,0.710960847,0.74059071,1
0.604996392,0.710863365,0.739760475,1
0.59740622,0.712702685,0.736422834,1
0.603467063,0.718539581,0.741539496,1
0.606905713,0.723239867,0.743200529,1
0.611552634,0.724613057,0.748144061,1
0.609464768,0.724244213,0.751774828,1
0.596622615,0.719350171,0.737965354,1
0.574240349,0.702220239,0.719064598,1
0.571051972,0.697559468,0.717692448,1
0.584653792,0.71191208,0.729713411,1
0.574780185,0.709726611,0.722269733,1
0.570191234,0.706187652,0.718894427,1
0.604055622,0.728361595,0.749207563,1
0.598228364,0.72385404,0.742116914,1
0.588776769,0.721854986,0.7403212,1
0.59848107,0.72664131,0.743938437,1
0.60061626,0.728234527,0.743170745,1
0.596038695,0.726639856,0.73938134,1
0.593594444,0.724343798,0.733186392,1
0.5942642,0.723803401,0.735288978,1
0.59169043,0.721822441,0.738440199,1
0.578915554,0.716420482,0.726417275,1
0.570461734,0.712206461,0.722513659,1
0.565671584,0.709442295,0.721464281,1
0.572217429,0.709822113,0.722179004,1
0.580396521,0.716268839,0.727349721,1
0.581360001,0.716873175,0.723703386,1
0.577937925,0.713858377,0.719327698,1
0.58520765,0.713583972,0.716281726,1
0.663235234,0.752690516,0.755627339,1
0.664314119,0.742024671,0.751314422,1
0.663457822,0.727816532,0.734434651,1
0.627324714,0.697705271,0.707676091,1
0.588536534,0.685862104,0.671110522,1
0.570880863,0.659397459,0.650377145,1
0.582323363,0.666501298,0.648687767,1
0.600236034,0.68461773,0.653082711,1
0.580161265,0.675272357,0.641949653,1
0.58299386,0.676967321,0.655970213,1
0.58733888,0.675860977,0.664251615,1
0.585692454,0.672845182,0.664651677,1
0.564086781,0.667980467,0.65946345,1
0.554079082,0.660343591,0.651059786,1
0.548079732,0.656272999,0.64590429,1
0.543744527,0.657126403,0.64308477,1
0.55200243,0.664177256,0.64470572,1
0.551395743,0.663935674,0.644826681,1
0.562314993,0.665978467,0.651507236,1
0.562108127,0.664554044,0.655491934,1
0.559641506,0.66102763,0.654300294,1
0.567729693,0.671289537,0.657584073,1
0.567302779,0.673383244,0.655020426,1
0.57014809,0.674661113,0.654655594,1
0.573087988,0.675767598,0.653538454,1
0.61239275,0.701828819,0.682335954,1
0.607085905,0.695000501,0.679096112,1
0.609819416,0.688622765,0.680675597,1
0.609550276,0.689624359,0.685277124,1
0.599312345,0.687495219,0.675417224,1
0.600828772,0.688029701,0.676328731,1
0.608291086,0.696096549,0.683129064,1
0.603904549,0.693322396,0.67663885,1
0.630241881,0.708422109,0.681425452,1
0.644621591,0.715963461,0.69062054,1
0.647447218,0.714115838,0.695844426,1
0.639676383,0.71125807,0.694421527,1
0.597355255,0.685662454,0.681194497,1
0.584614234,0.683741343,0.675826691,1
0.597821419,0.689264115,0.680360221,1
0.603330606,0.689665168,0.682414644,1
0.6005297,0.686075431,0.680180865,1
0.601204132,0.691292596,0.681657222,1
0.592882559,0.684177199,0.675477779,1
0.597053724,0.689226312,0.679071008,1
0.596664106,0.689106109,0.678753223,1
0.587223882,0.689903713,0.677791977,1
0.596456795,0.695234763,0.678890123,1
0.584378689,0.686721935,0.667924757,1
0.58034856,0.683328277,0.666733253,1
0.566935535,0.672761101,0.656982467,1
0.568599737,0.674170887,0.658221514,1
0.567943183,0.675603848,0.658937288,1
0.57212575,0.678468898,0.66140401,1
0.570317455,0.678837656,0.66060055,1
0.57413495,0.683225399,0.665299664,1
0.548365665,0.663133325,0.652060604,1
0.518135223,0.646933128,0.636060655,1
0.51037893,0.635565722,0.631301165,1
0.510610284,0.630246125,0.640601151,1
0.50281177,0.622232552,0.635062576,1
0.485632535,0.610642587,0.628053424,1
0.488408265,0.611371417,0.628310263,1
0.490783969,0.614926107,0.624470631,1
0.487875029,0.613630631,0.618471047,1
0.488855475,0.621798377,0.619821491,1
0.490591934,0.623571046,0.624112177,1
0.503710635,0.63263538,0.62816078,1
0.502522066,0.632750532,0.621504399,1
0.50997603,0.635157476,0.620105991,1
0.507709028,0.633790812,0.618733651,1
0.51489188,0.638503,0.626338681,1
0.527536889,0.647640129,0.636676083,1
0.521586795,0.641496958,0.631507204,1
0.519050864,0.637450525,0.629161382,1
0.510311613,0.628960258,0.627183951,1
0.501528032,0.62393317,0.620095725,1
0.501283483,0.623721706,0.619804821,1
0.494937106,0.62769666,0.621190955,1
0.506150282,0.635989442,0.633923551,1
0.499704955,0.624572649,0.630946155,1
0.498446851,0.624896331,0.627850097,1
0.502445253,0.629635272,0.630737292,1
0.503351516,0.629798644,0.630307765,1
0.503279251,0.629099909,0.628382249,1
0.500231694,0.628382937,0.62685523,1
0.49407883,0.623471912,0.622076976,1
0.496020455,0.626253943,0.628080961,1
0.494089026,0.624679208,0.625944853,1
0.490253251,0.621874841,0.624113907,1
0.491391759,0.623492996,0.624286269,1
0.486700367,0.616027016,0.623692585,1
0.494910062,0.626212733,0.632582374,1
0.498837333,0.633894697,0.630449091,1
0.502179673,0.635468311,0.633655769,1
0.504587321,0.635761979,0.633227033,1
0.503789438,0.632551714,0.631113465,1
0.494096221,0.623411006,0.623621039,1
0.493274481,0.620506077,0.621503234,1
0.495535544,0.621599004,0.621134469,1
0.499289905,0.62209794,0.62190826,1
0.500273194,0.623196127,0.622538737,1
0.503089221,0.625669404,0.625070875,1
0.502914515,0.626806025,0.624216482,1
0.493514297,0.617314982,0.614935316,1
0.48652332,0.618334489,0.612218051,1
0.485527148,0.617870005,0.612407057,1
0.492653182,0.623929244,0.613043711,1
0.491522088,0.62438051,0.611329996,1
0.489453129,0.623285453,0.609375852,1
0.487710085,0.623047771,0.609671839,1
0.482737414,0.620867202,0.604992278,1
0.47694247,0.614754328,0.602234128,1
0.477973571,0.617384672,0.602274787,1
0.480383233,0.615681963,0.603146365,1
0.474967885,0.611819111,0.599248346,1
0.473623272,0.610905684,0.600268625,1
0.474072971,0.612786955,0.598089719,1
0.466891105,0.607680228,0.592650551,1
0.465621643,0.605278985,0.592626735,1
0.464254184,0.602754936,0.598162877,1
0.466211921,0.606036504,0.596563047,1
0.465620664,0.606018044,0.593198575,1
0.466838598,0.607477724,0.591841657,1
0.471608241,0.611395076,0.595540837,1
0.471294459,0.610705441,0.594684022,1
0.476259563,0.6162465,0.596685983,1
0.490556944,0.618643664,0.602692387,1
0.498860028,0.622516978,0.609947393,1
0.501311999,0.623258981,0.612725721,1
0.498317266,0.623098232,0.607212031,1
0.491411508,0.621029242,0.603881938,1
0.488454888,0.621238116,0.601954441,1
0.492749022,0.620228279,0.606376553,1
0.490157987,0.622661247,0.606007596,1
0.485314384,0.621794109,0.602110245,1
0.484962058,0.623076902,0.601982275,1
0.483838203,0.621043363,0.605279872,1
0.503484745,0.620845849,0.610999886,1
0.503688149,0.62401264,0.613090103,1
0.508899703,0.630095188,0.616653275,1
0.509070038,0.631591262,0.616913133,1
0.503950165,0.627911038,0.613244637,1
0.502447381,0.628180579,0.612734941,1
0.504586875,0.631289869,0.614813649,1
0.499721905,0.631457732,0.612662231,1
0.49123962,0.627988587,0.607716824,1
0.491619466,0.628652565,0.607615183,1
0.488138983,0.625371951,0.60536939,1
0.490906321,0.629802853,0.607220922,1
0.492462576,0.628662294,0.607252013,1
0.490650362,0.62755019,0.608440211,1
0.490300937,0.627170078,0.609850212,1
0.487831566,0.625130629,0.610763808,1
0.48694668,0.624948441,0.61077299,1
0.484882888,0.622399684,0.609670771,1
0.486796452,0.625071662,0.61269126,1
0.487504821,0.626487909,0.612007292,1
0.490471971,0.628775347,0.615612211,1
0.494272865,0.630101261,0.619204577,1
0.492404734,0.629677039,0.615428425,1
0.496567541,0.635339404,0.616109618,1
0.488073132,0.62463343,0.606002112,1
0.490980044,0.627389668,0.607871611,1
0.491100217,0.62738461,0.606913368,1
0.491008746,0.627177343,0.606545967,1
0.492016767,0.627174704,0.607920281,1
0.49118245,0.626310669,0.60978804,1
0.491929414,0.627847595,0.610140076,1
0.49405889,0.63056893,0.612016834,1
0.494443657,0.629862649,0.612265368,1
0.493212612,0.627622715,0.610453201,1
0.49401334,0.627808581,0.611581332,1
0.490080879,0.62663869,0.611875152,1
0.488762921,0.627508691,0.613208086,1
0.476333646,0.62533122,0.608252558,1
0.467391041,0.622794445,0.60490978,1
0.46243472,0.613508148,0.599710291,1
0.470188528,0.621314623,0.604356374,1
0.472656615,0.625096782,0.605469455,1
0.485997483,0.639798461,0.612236754,1
0.52662477,0.665372152,0.64443232,1
0.544497709,0.676966222,0.657802486,1
0.540736903,0.680587283,0.652708031,1
0.54940894,0.684446461,0.655023055,1
0.540219079,0.675363089,0.651781482,1
0.540806631,0.678079333,0.655595723,1
0.527179692,0.670510562,0.644572239,1
0.522889845,0.663571268,0.638734214,1
0.51465906,0.652870631,0.632357471,1
0.50527057,0.650094806,0.629674593,1
0.512929939,0.656822392,0.635115451,1
0.513699714,0.654616466,0.636527838,1
0.52841015,0.659710615,0.646393617,1
0.531868361,0.660569092,0.648972147,1
0.545812943,0.667881656,0.660961779,1
0.544244732,0.662677108,0.660563978,1
0.532610949,0.656102769,0.650739278,1
0.542320517,0.661193872,0.659695813,1
0.548506534,0.662494987,0.663125749,1
0.55386127,0.666175098,0.6655183,1
0.544807597,0.661003749,0.655811941,1
0.543718859,0.665962686,0.654155461,1
0.531888818,0.658994411,0.647886815,1
0.521618192,0.653840164,0.63685551,1
0.508804037,0.641445507,0.622601796,1
0.500201115,0.635065952,0.614993807,1
0.48707929,0.625315934,0.608618224,1
0.492032958,0.624878663,0.610965974,1
0.493263476,0.626130516,0.614387895,1
0.494572208,0.624969465,0.619925398,1
0.48997249,0.624512233,0.617587406,1
0.488668519,0.622439576,0.614865677,1
0.484298311,0.617022359,0.612101283,1
0.485153498,0.615449643,0.613709821,1
0.48648129,0.615484395,0.614818671,1
0.47785841,0.613437422,0.611226572,1
0.47816947,0.61527323,0.607376951,1
0.46735355,0.6032501,0.598827427,1
0.469798943,0.605076473,0.601856002,1
0.472852615,0.607548179,0.604966876,1
0.473966217,0.608830325,0.604118658,1
0.474399151,0.609034069,0.604824287,1
0.475372158,0.610323683,0.605535026,1
0.476007907,0.609954603,0.608554783,1
0.471823182,0.613969519,0.620762162,1
0.473686675,0.615575115,0.622553711,1
0.461736565,0.618534897,0.616959454,1
0.453923014,0.60788697,0.612806887,1
0.426289258,0.59432038,0.606210585,1
0.426793164,0.59609778,0.60440807,1
0.417334491,0.589097374,0.599963206,1
0.379509248,0.579735191,0.597443801,1
0.3509319,0.5543764,0.578588516,1
0.387396692,0.57351719,0.599457337,1
0.393385615,0.573206979,0.599412952,1
0.396731698,0.57753021,0.602053249,1
0.377268651,0.563525531,0.58553956,1
0.37325681,0.559323276,0.58235287,1
0.384826832,0.566961065,0.593323171,1
0.378771349,0.565189724,0.587765764,1
0.379821185,0.56745999,0.588423163,1
0.373801555,0.566947842,0.576960669,1
0.395011786,0.578298177,0.584086554,1
0.422377139,0.59001105,0.597975737,1
0.403246499,0.584267074,0.58908816,1
0.388251451,0.576772985,0.579902651,1
0.39536946,0.571907696,0.583046171,1
0.406581418,0.583989911,0.594671309,1
0.379961657,0.555580811,0.572860478,1
0.381708305,0.561768029,0.576367194,1
0.427663987,0.585826232,0.596283572,1
0.506507101,0.633322119,0.640566277,1
0.472186946,0.620959846,0.612785997,1
0.471319925,0.62448829,0.610155724,1
0.460228119,0.618561901,0.599582364,1
0.441770458,0.606949567,0.58996345,1
0.442376008,0.61091973,0.588767323,1
0.438952207,0.606744186,0.593455801,1
0.451326305,0.611387425,0.598857589,1
0.460008059,0.614386408,0.603401554,1
0.463663459,0.615197965,0.602492438,1
0.46801917,0.617788439,0.60023588,1
0.473019745,0.615252101,0.60174938,1
0.46284043,0.614046073,0.594149135,1
0.447359008,0.593992154,0.584701405,1
0.43860774,0.590542667,0.578578281,1
0.436637963,0.58901555,0.580167397,1
0.428299255,0.57675083,0.573178242,1
0.420204644,0.573899405,0.576424249,1
0.41600346,0.571037747,0.574887799,1
0.428690608,0.575441269,0.583321021,1
0.43120484,0.577912066,0.586466673,1
0.426955731,0.57683585,0.584815203,1
0.425275137,0.578065979,0.58369331,1
0.416164423,0.572033952,0.573176867,1
0.410112613,0.572006682,0.569289408,1
0.398719663,0.565108658,0.564500997,1
0.380407735,0.560178747,0.558146734,1
0.38137706,0.557730464,0.558775929,1
0.390663028,0.563932483,0.570826992,1
0.38166194,0.560543082,0.564953701,1
0.378960431,0.556520846,0.561195517,1
0.378236681,0.553355619,0.557795555,1
0.373474493,0.545777399,0.554459942,1
0.366382261,0.538394277,0.548101268,1
0.381187792,0.545820975,0.554396596,1
0.393198329,0.54563251,0.562787064,1
0.390461523,0.545672946,0.561741735,1
0.406408183,0.552505475,0.568269445,1
0.403405582,0.554323031,0.568420475,1
0.402216662,0.552949878,0.567244972,1
0.402586995,0.559610375,0.563595683,1
0.397106697,0.558357331,0.557028293,1
0.398270572,0.560650669,0.558387598,1
0.39889376,0.562189018,0.559158949,1
0.396633608,0.558657975,0.556452905,1
0.393972025,0.555234764,0.55604515,1
0.39501869,0.548709168,0.555029256,1
0.39654508,0.550732903,0.55868817,1
0.400005366,0.552277499,0.562580492,1
0.405725019,0.55205425,0.567683867,1
0.411109987,0.558305724,0.572264359,1
0.406677657,0.55634624,0.568651095,1
0.41300622,0.559238542,0.57453707,1
0.416196156,0.563694584,0.576803137,1
0.413884343,0.562892453,0.573886159,1
0.41718311,0.564696596,0.573436019,1
0.415414865,0.561189565,0.57216471,1
0.419643662,0.562428161,0.578516571,1
0.415874129,0.556289669,0.575548808,1
0.405542854,0.548433825,0.570211155,1
0.40362085,0.549183397,0.569269005,1
0.415722301,0.562605774,0.575844152,1
0.415273262,0.565351925,0.571171691,1
0.434737578,0.582986853,0.58465548,1
0.433524162,0.580248182,0.582779757,1
0.430921669,0.57282915,0.579047575,1
0.445176325,0.579685019,0.586092902,1
0.445593986,0.579658871,0.58905171,1
0.44518712,0.578107422,0.58975564,1
0.434737987,0.570059932,0.582265379,1
0.430901339,0.569600777,0.581643827,1
0.42909345,0.568319226,0.581506826,1
0.42216579,0.562564369,0.575435132,1
0.421218869,0.562488111,0.577295788,1
0.424228281,0.562787654,0.581334316,1
0.452987072,0.574438601,0.593396221,1
0.44404761,0.572091428,0.594136151,1
0.445307451,0.573087074,0.593949012,1
0.486427196,0.587476816,0.609116167,1
0.525464373,0.607876777,0.62196635,1
0.547566619,0.625641559,0.638531696,1
0.557962601,0.634168101,0.647011527,1
0.547107395,0.634976902,0.648567987,1
0.537396297,0.634956596,0.648822204,1
0.534015079,0.632668624,0.648820204,1
0.518642079,0.626915784,0.643651471,1
0.507024392,0.622568831,0.634606639,1
0.497529033,0.619101475,0.633361118,1
0.470554443,0.608694,0.61268377,1
0.473689089,0.615515601,0.618688315,1
0.466530725,0.610506379,0.608185704,1
0.464548435,0.609776147,0.604408013,1
0.468850064,0.61029337,0.606320474,1
0.475891331,0.611927855,0.608049412,1
0.487244926,0.612882757,0.613684996,1
0.490382207,0.614614059,0.615942908,1
0.493722202,0.614910329,0.617801989,1
0.493319981,0.613902645,0.619201638,1
0.489507626,0.612914508,0.616717105,1
0.483197574,0.612031569,0.612533826,1
0.481720844,0.61129398,0.610420556,1
0.480690256,0.61000737,0.610067114,1
0.473874985,0.602626375,0.607189854,1
0.465486701,0.600343403,0.60290871,1
0.462454718,0.60221496,0.603727667,1
0.489117653,0.609197931,0.614160906,1
0.491500771,0.614707246,0.616672753,1
0.496665248,0.616306641,0.623343241,1
0.509356067,0.621024538,0.626825469,1
0.517139938,0.622488571,0.630446406,1
0.5077104,0.617357685,0.625956984,1
0.497393666,0.615320234,0.620710937,1
0.498432502,0.618689898,0.623349202,1
0.495786324,0.62023499,0.62002861,1
0.491453667,0.619725294,0.622911404,1
0.490210785,0.618973855,0.620254102,1
0.491153354,0.618241591,0.620172916,1
0.493683058,0.618260877,0.620847264,1
0.495148164,0.618038275,0.621294171,1
0.506042373,0.622004644,0.626738888,1
0.505572365,0.622044141,0.622528373,1
0.507907403,0.626201458,0.623238668,1
0.495397591,0.618948113,0.612710713,1
0.499330526,0.621988024,0.618658569,1
0.496304064,0.617506597,0.617826132,1
0.504624621,0.622051175,0.623952203,1
0.50632963,0.622385484,0.626426653,1
0.505918291,0.620735492,0.629566228,1
0.511741993,0.628528055,0.628076816,1
0.503738502,0.620710516,0.622203722,1
0.500137017,0.617900065,0.615962723,1
0.481712469,0.612620128,0.606502106,1
0.468370332,0.60790689,0.602197849,1
0.472112923,0.612403575,0.599138181,1
0.469989362,0.609815492,0.600370633,1
0.469023442,0.609026841,0.597817953,1
0.471794179,0.610882324,0.597267329,1
0.470892567,0.609080649,0.595990079,1
0.465311337,0.607603829,0.595695498,1
0.467460415,0.609475469,0.59549484,1
0.467898835,0.610302153,0.594951841,1
0.466349084,0.606956999,0.593490624,1
0.471591704,0.607776064,0.595286485,1
0.483905098,0.609680605,0.597957129,1
0.498033601,0.619714933,0.608998105,1
0.502459122,0.622035929,0.617027275,1
0.495133324,0.618196519,0.614900175,1
0.502796019,0.62434208,0.620121094,1
0.494375449,0.615633257,0.612367805,1
0.485630566,0.616726478,0.609735637,1
0.466025059,0.611564302,0.601714519,1
0.464168594,0.610309169,0.597488466,1
0.457751459,0.609248689,0.590724367,1
0.457393547,0.606638123,0.585731446,1
0.466217684,0.613940514,0.593167728,1
0.467731801,0.614141369,0.59481888,1
0.472063688,0.618672374,0.597601154,1
0.478539398,0.623716349,0.602357678,1
0.486775726,0.627908604,0.608726702,1
0.489309321,0.629509576,0.609803955,1
0.488944902,0.628633802,0.610889274,1
0.485443466,0.622278624,0.608104593,1
0.486046028,0.620500958,0.610191146,1
0.492508528,0.620919407,0.614595713,1
0.488907216,0.615837785,0.611994619,1
0.503487527,0.622831841,0.616030782,1
0.50117078,0.619436998,0.612393435,1
0.525218968,0.633280813,0.628872714,1
0.526288604,0.63507069,0.629142913,1
0.53413879,0.646513225,0.636312367,1
0.536345801,0.651262674,0.636980962,1
0.52314401,0.647083966,0.633027598,1
0.508693547,0.64058346,0.622307463,1
0.499221394,0.637301266,0.620386109,1
0.497265125,0.632626854,0.617680887,1
0.488042577,0.620281301,0.607333101,1
0.492428222,0.622635825,0.61006009,1
0.501807023,0.628755062,0.616350144,1
0.498959464,0.627799555,0.613559585,1
0.517469573,0.652078812,0.629428259,1
0.579374832,0.702748895,0.686664163,1
0.56399431,0.687874687,0.655961724,1
0.580343725,0.703345884,0.669792337,1
0.583712318,0.704527505,0.672421107,1
0.587833996,0.703296222,0.678091252,1
0.605024357,0.725207918,0.696107135,1
0.618066181,0.734647935,0.706292418,1
0.635846037,0.738474064,0.727167033,1
0.615370153,0.720419155,0.71095684,1
0.616474588,0.730652224,0.712379617,1
0.594852237,0.719735358,0.703124679,1
0.567709316,0.700076266,0.691942627,1
0.575720548,0.705590982,0.692877861,1
0.565333992,0.696907422,0.680776907,1
0.562022264,0.692585265,0.676374033,1
0.566061773,0.69660256,0.679080868,1
0.566001156,0.698663504,0.677267609,1
0.560424134,0.694740807,0.668749096,1
0.54704597,0.680677403,0.653301203,1
0.54372376,0.680466389,0.651812229,1
0.546854552,0.679878752,0.657385706,1
0.544161567,0.678924471,0.657017969,1
0.536956567,0.677560377,0.652447015,1
0.540557209,0.680896736,0.655807412,1
0.545894002,0.682792673,0.661020364,1
0.550759592,0.683997795,0.66201685,1
0.549812563,0.689187385,0.660224921,1
0.525978836,0.662255389,0.631990722,1
0.502320927,0.636936376,0.609398004,1
0.499861869,0.633998876,0.609683684,1
0.497306681,0.632730461,0.606934269,1
0.503599831,0.637894125,0.612502344,1
0.500910179,0.634914993,0.611206656,1
0.520207804,0.641516773,0.626895074,1
0.516829717,0.638193387,0.618276894,1
0.513297642,0.637497864,0.614627949,1
0.512754563,0.638924375,0.614288098,1
0.504154025,0.633219918,0.608683532,1
0.465016088,0.618084774,0.583252408,1
0.463148291,0.616063163,0.586149825,1
0.481853291,0.618460088,0.598536557,1
0.500663337,0.627703223,0.60862085,1
0.502337631,0.630395859,0.610626285,1
0.488694431,0.624113379,0.59765116,1
0.484906912,0.623696633,0.599790757,1
0.483394246,0.629120574,0.604497186,1
0.487083504,0.62912841,0.605216736,1
0.492820134,0.629887913,0.608469997,1
0.49738117,0.631839668,0.613846929,1
0.487291693,0.630468344,0.606282316,1
0.491369962,0.616761956,0.612935376,1
0.476258503,0.618049606,0.606011652,1
0.462879731,0.614893807,0.603504593,1
0.458248956,0.609006236,0.598756349,1
0.446491832,0.601581183,0.5960118,1
0.443416057,0.593851289,0.595853303,1
0.453128417,0.598498132,0.600347949,1
0.451500357,0.596482226,0.598460585,1
0.448452967,0.591743201,0.597051162,1
0.449265539,0.591982913,0.595164908,1
0.451687349,0.595444739,0.595641053,1
0.46099097,0.601738803,0.602567236,1
0.457238358,0.598211648,0.599862199,1
0.461686771,0.600834839,0.603173027,1
0.462072724,0.600199567,0.60054795,1
0.456774329,0.59686604,0.59659289,1
0.451617464,0.594973858,0.594795208,1
0.443452759,0.593350803,0.585060582,1
0.441729271,0.593559569,0.58208549,1
0.438316012,0.591022285,0.578872127,1
0.442397643,0.592773778,0.579452543,1
0.439268266,0.590645174,0.573951703,1
0.442634124,0.594602327,0.575238694,1
0.444579488,0.596170571,0.577159187,1
0.447661899,0.597653161,0.580898592,1
0.45206348,0.59952997,0.583003587,1
0.450162303,0.599075075,0.581716772,1
0.451533793,0.608656736,0.584391567,1
0.456081903,0.606054626,0.58649734,1
0.467407734,0.610170755,0.590184785,1
0.464452286,0.609012274,0.586382427,1
0.468675412,0.612259527,0.589300017,1
0.469511492,0.618988177,0.592937019,1
0.473420413,0.62145075,0.600382815,1
0.466927076,0.613059616,0.597213747,1
0.461265094,0.611065488,0.59251052,1
0.465886456,0.61303243,0.595925446,1
0.459437969,0.60332589,0.588177816,1
0.45402627,0.600535917,0.58501155,1
0.455503248,0.602826209,0.586631038,1
0.461851591,0.60496014,0.590259935,1
0.464639786,0.606707365,0.592582986,1
0.465396062,0.60777028,0.59289329,1
0.470522851,0.610421785,0.592304144,1
0.481520893,0.618481973,0.60031456,1
0.484183456,0.619550855,0.601434372,1
0.48467761,0.620270977,0.602911879,1
0.476315823,0.614472484,0.593685286,1
0.471800037,0.611998906,0.589839856,1
0.466142771,0.610891575,0.58597525,1
0.457866983,0.604507504,0.579967828,1
0.449709028,0.601992014,0.579238725,1
0.453213213,0.605873063,0.582363113,1
0.458091926,0.609862585,0.586943264,1
0.463611028,0.616610467,0.588737912,1
0.474859706,0.620800751,0.596282321,1
0.479047154,0.622001318,0.596477353,1
0.477156758,0.621589324,0.593392055,1
0.47598771,0.619499749,0.591271367,1
0.480578522,0.623491358,0.593073228,1
0.476990099,0.621886911,0.592543334,1
0.473097595,0.617689825,0.591290259,1
0.470390278,0.615368598,0.58976732,1
0.459283516,0.603156322,0.578915922,1
0.465229633,0.611032437,0.585938655,1
0.465186847,0.610445312,0.585049435,1
0.470420138,0.613588464,0.588630702,1
0.465800407,0.609191992,0.583478029,1
0.480235752,0.62295271,0.597571528,1
0.475747756,0.622877815,0.590955477,1
0.472140035,0.618246098,0.585837004,1
0.47836288,0.62378862,0.591349889,1
0.48459473,0.626379736,0.598188751,1
0.477611851,0.618172649,0.592769183,1
0.476428645,0.616042421,0.588908973,1
0.472343466,0.613538792,0.585746813,1
0.475124393,0.616059734,0.588160864,1
0.481232209,0.61905617,0.59206825,1
0.467069315,0.603809929,0.583036889,1
0.468495539,0.60802439,0.583329781,1
0.466569885,0.608712931,0.583863266,1
0.468633236,0.615664151,0.588051036,1
0.468543235,0.616091914,0.591335969,1
0.470779703,0.616989249,0.59189834,1
0.479317913,0.622440816,0.598082977,1
0.489223453,0.624873631,0.600851478,1
0.499642519,0.6290243,0.612026048,1
0.522027833,0.633761816,0.622785459,1
0.515350127,0.630705077,0.62139336,1
0.525354123,0.636403155,0.630715883,1
0.520827963,0.633823376,0.626459898,1
0.50728811,0.632367785,0.62337479,1
0.502982876,0.626844175,0.619937426,1
0.498453059,0.626306508,0.618615998,1
0.497549907,0.626744777,0.616312979,1
0.498274573,0.628255942,0.613357777,1
0.495740073,0.625663379,0.611890558,1
0.496017975,0.624825954,0.613764165,1
0.492582941,0.624223254,0.614192722,1
0.49240436,0.623493542,0.616316382,1
0.493457943,0.626335945,0.616446074,1
0.490205781,0.623810323,0.613509979,1
0.485253732,0.624522384,0.608288368,1
0.480415427,0.622428441,0.60051193,1
0.494582313,0.630537242,0.60537171,1
0.489437237,0.629127,0.603102158,1
0.48845323,0.623669395,0.604426929,1
0.471593061,0.611136457,0.594608105,1
0.473711699,0.615973306,0.594168274,1
0.474915252,0.616832238,0.596022731,1
0.492399224,0.62547709,0.609595001,1
0.492531278,0.623399051,0.608269031,1
0.486870466,0.619991515,0.604674265,1
0.488066812,0.625227381,0.606142223,1
0.480819568,0.618948936,0.600235122,1
0.483644138,0.620408639,0.602118958,1
